comission_eur,amount_eur,card_brand_group,traffic_type_group,transaction_comission,country,order_id,created_date,manager_id,merchant_name,gate_id,merchant_id,company_id,company_name,white_label_id,processor_name,processor_id,transaction_type,transaction_status,agent_fee,card_type,tax_reserve_cost,monthly_fee,item_id,records
62.97,1689.39,Amex,Online,0.75,US,ORD-000400,2024-07-23 12:39:00,MGR-015,Merchant_4,GATE-07,MERCH-004,COMP-06,Company_F,WL-02,Stripe,PROC-05,purchase,processing,15.76,prepaid,60.72,0.0,ITEM-0090,4
64.2,1848.47,Amex,ATM,1.35,FR,ORD-000401,2024-06-13 00:40:00,MGR-020,Merchant_24,GATE-08,MERCH-024,COMP-01,Company_A,WL-04,Braintree,PROC-01,authorization,cancelled,23.76,virtual,114.55,0.0,ITEM-0085,2
79.93,3674.05,Amex,Recurring,0.47,BE,ORD-000402,2024-09-15 01:08:00,MGR-006,Merchant_32,GATE-08,MERCH-032,COMP-02,Company_B,WL-01,Square,PROC-05,refund,pending,7.16,debit,286.61,0.0,ITEM-0022,2
26.67,536.29,Visa,POS,0.16,CA,ORD-000403,2024-05-23 07:46:00,MGR-016,Merchant_17,GATE-02,MERCH-017,COMP-08,Company_H,WL-03,Adyen,PROC-05,void,completed,46.45,prepaid,26.26,0.0,ITEM-0049,7
135.52,3273.06,UnionPay,POS,1.94,UK,ORD-000404,2024-05-28 02:07:00,MGR-019,Merchant_6,GATE-06,MERCH-006,COMP-06,Company_F,WL-02,PayPal,PROC-04,void,completed,21.85,prepaid,114.57,0.0,ITEM-0008,10
117.73,2682.66,Mastercard,Online,1.96,NL,ORD-000405,2024-03-05 16:42:00,MGR-001,Merchant_39,GATE-09,MERCH-039,COMP-10,Company_J,WL-04,PayPal,PROC-02,authorization,pending,15.98,virtual,146.89,0.0,ITEM-0088,8
15.91,745.65,Amex,Recurring,1.52,BE,ORD-000406,2024-06-12 09:32:00,MGR-007,Merchant_45,GATE-08,MERCH-045,COMP-02,Company_B,WL-03,Square,PROC-01,authorization,pending,42.46,debit,92.58,0.0,ITEM-0094,4
42.42,3505.03,Discover,ATM,1.74,IT,ORD-000407,2024-03-22 00:35:00,MGR-013,Merchant_26,GATE-07,MERCH-026,COMP-06,Company_F,WL-01,Braintree,PROC-03,authorization,pending,8.95,virtual,256.31,0.0,ITEM-0013,3
67.64,1623.86,Amex,POS,1.75,FR,ORD-000408,2024-03-24 18:08:00,MGR-007,Merchant_29,GATE-04,MERCH-029,COMP-08,Company_H,WL-01,PayPal,PROC-05,purchase,pending,2.71,virtual,227.64,0.0,ITEM-0055,3
64.1,4630.67,Mastercard,Online,1.95,UK,ORD-000409,2024-08-10 04:40:00,MGR-008,Merchant_47,GATE-07,MERCH-047,COMP-07,Company_G,WL-04,PayPal,PROC-05,refund,cancelled,8.98,credit,36.45,65.01,ITEM-0100,8
155.78,4325.83,Mastercard,Online,0.62,AU,ORD-000410,2024-02-12 03:31:00,MGR-019,Merchant_42,GATE-10,MERCH-042,COMP-09,Company_I,WL-04,PayPal,PROC-01,void,pending,32.66,virtual,238.35,0.0,ITEM-0062,7
22.5,1498.83,UnionPay,Recurring,0.72,BE,ORD-000411,2024-07-26 22:01:00,MGR-003,Merchant_26,GATE-09,MERCH-026,COMP-09,Company_I,WL-05,Braintree,PROC-01,refund,completed,35.69,debit,193.85,0.0,ITEM-0077,3
1.02,36.57,Visa,Online,0.7,CA,ORD-000412,2024-02-14 17:16:00,MGR-010,Merchant_49,GATE-06,MERCH-049,COMP-01,Company_A,WL-05,Adyen,PROC-04,purchase,pending,1.96,prepaid,3.15,0.0,ITEM-0006,9
98.33,4524.05,Visa,Online,1.11,FR,ORD-000413,2024-06-29 19:34:00,MGR-002,Merchant_33,GATE-04,MERCH-033,COMP-04,Company_D,WL-02,PayPal,PROC-02,refund,processing,6.99,debit,332.82,0.0,ITEM-0076,6
54.6,1394.2,Discover,POS,0.9,CA,ORD-000414,2024-03-24 12:29:00,MGR-007,Merchant_6,GATE-02,MERCH-006,COMP-05,Company_E,WL-03,Adyen,PROC-03,void,processing,27.49,debit,54.51,0.0,ITEM-0054,3
65.95,1588.64,Visa,Mobile,0.82,UK,ORD-000415,2024-09-29 03:43:00,MGR-012,Merchant_36,GATE-06,MERCH-036,COMP-07,Company_G,WL-03,Adyen,PROC-02,authorization,completed,48.2,credit,58.98,0.0,ITEM-0049,4
26.97,1899.38,Amex,Recurring,1.86,ES,ORD-000416,2024-09-07 03:33:00,MGR-020,Merchant_23,GATE-02,MERCH-023,COMP-10,Company_J,WL-01,Adyen,PROC-03,capture,pending,8.79,prepaid,207.51,0.0,ITEM-0095,9
125.1,2762.84,UnionPay,Mobile,0.87,US,ORD-000417,2024-03-20 21:08:00,MGR-012,Merchant_10,GATE-04,MERCH-010,COMP-07,Company_G,WL-05,Square,PROC-04,refund,cancelled,29.62,prepaid,107.36,0.0,ITEM-0060,9
69.33,1441.23,Visa,Online,1.09,UK,ORD-000418,2024-02-14 09:26:00,MGR-008,Merchant_50,GATE-02,MERCH-050,COMP-06,Company_F,WL-02,Braintree,PROC-01,purchase,failed,35.92,virtual,199.71,0.0,ITEM-0002,7
160.26,3388.39,UnionPay,POS,0.36,US,ORD-000419,2024-09-29 22:07:00,MGR-014,Merchant_26,GATE-09,MERCH-026,COMP-01,Company_A,WL-03,Adyen,PROC-05,void,completed,24.89,virtual,348.22,0.0,ITEM-0022,9
76.81,4519.96,Amex,POS,0.8,CA,ORD-000420,2024-09-10 12:10:00,MGR-004,Merchant_24,GATE-05,MERCH-024,COMP-02,Company_B,WL-03,Square,PROC-03,authorization,pending,6.67,credit,239.53,0.0,ITEM-0095,10
92.63,1974.17,Discover,Mobile,1.87,ES,ORD-000421,2024-09-06 01:22:00,MGR-012,Merchant_1,GATE-02,MERCH-001,COMP-10,Company_J,WL-01,PayPal,PROC-02,capture,failed,47.96,credit,152.66,93.54,ITEM-0013,7
33.01,2465.31,Discover,Mobile,1.08,ES,ORD-000422,2024-03-20 21:16:00,MGR-012,Merchant_15,GATE-07,MERCH-015,COMP-08,Company_H,WL-02,Braintree,PROC-03,purchase,cancelled,7.69,virtual,45.8,0.0,ITEM-0021,3
48.57,1775.15,Visa,POS,0.78,FR,ORD-000423,2024-01-21 04:25:00,MGR-016,Merchant_27,GATE-05,MERCH-027,COMP-06,Company_F,WL-01,Square,PROC-04,void,cancelled,43.53,debit,52.85,0.0,ITEM-0042,7
118.03,2514.27,Visa,POS,1.7,US,ORD-000424,2024-01-11 04:09:00,MGR-011,Merchant_23,GATE-07,MERCH-023,COMP-09,Company_I,WL-05,Stripe,PROC-04,capture,failed,19.44,prepaid,41.38,0.0,ITEM-0063,2
75.79,3806.89,Discover,Online,0.39,CA,ORD-000425,2024-05-06 21:52:00,MGR-020,Merchant_28,GATE-03,MERCH-028,COMP-04,Company_D,WL-02,Braintree,PROC-02,refund,completed,25.56,debit,142.45,86.42,ITEM-0052,1
24.35,1376.57,Mastercard,Mobile,0.38,NL,ORD-000426,2024-09-25 09:44:00,MGR-016,Merchant_41,GATE-01,MERCH-041,COMP-04,Company_D,WL-05,Square,PROC-01,authorization,completed,0.88,prepaid,41.22,38.04,ITEM-0047,5
181.38,4715.56,UnionPay,Online,0.57,NL,ORD-000427,2024-06-13 06:18:00,MGR-006,Merchant_31,GATE-05,MERCH-031,COMP-05,Company_E,WL-04,PayPal,PROC-03,authorization,completed,44.76,credit,128.56,0.0,ITEM-0086,1
139.52,3417.98,UnionPay,ATM,0.35,UK,ORD-000428,2024-07-09 07:41:00,MGR-004,Merchant_18,GATE-03,MERCH-018,COMP-04,Company_D,WL-05,Stripe,PROC-01,void,pending,18.03,debit,415.3,58.89,ITEM-0091,8
60.14,4628.25,UnionPay,Mobile,1.14,CA,ORD-000429,2024-03-19 01:08:00,MGR-012,Merchant_13,GATE-06,MERCH-013,COMP-07,Company_G,WL-04,Stripe,PROC-04,purchase,cancelled,17.14,virtual,503.57,20.2,ITEM-0068,9
65.98,3956.52,UnionPay,Recurring,0.62,UK,ORD-000430,2024-04-07 23:52:00,MGR-006,Merchant_26,GATE-08,MERCH-026,COMP-08,Company_H,WL-05,Square,PROC-05,capture,cancelled,48.37,prepaid,171.9,6.08,ITEM-0027,3
0.92,27.97,Amex,POS,1.23,ES,ORD-000431,2024-09-14 22:46:00,MGR-009,Merchant_34,GATE-09,MERCH-034,COMP-05,Company_E,WL-01,Adyen,PROC-02,purchase,processing,0.44,debit,3.9,0.0,ITEM-0038,1
152.66,3201.68,Amex,Recurring,0.63,IT,ORD-000432,2024-05-07 06:34:00,MGR-011,Merchant_8,GATE-02,MERCH-008,COMP-01,Company_A,WL-05,PayPal,PROC-02,capture,processing,6.65,prepaid,419.44,0.0,ITEM-0042,1
32.64,3133.52,Visa,ATM,0.78,ES,ORD-000433,2024-01-09 17:42:00,MGR-020,Merchant_50,GATE-09,MERCH-050,COMP-10,Company_J,WL-02,Square,PROC-02,authorization,failed,36.52,debit,131.46,0.0,ITEM-0075,7
15.16,786.65,UnionPay,ATM,1.48,DE,ORD-000434,2024-04-02 14:11:00,MGR-010,Merchant_12,GATE-01,MERCH-012,COMP-04,Company_D,WL-03,Adyen,PROC-02,capture,processing,18.43,debit,106.45,0.0,ITEM-0009,3
7.32,369.52,Visa,Online,1.83,US,ORD-000435,2024-01-07 19:06:00,MGR-002,Merchant_25,GATE-03,MERCH-025,COMP-07,Company_G,WL-02,Stripe,PROC-03,refund,processing,48.52,credit,5.56,0.0,ITEM-0002,2
116.07,2716.43,Mastercard,Online,1.72,CA,ORD-000436,2024-03-24 09:21:00,MGR-009,Merchant_31,GATE-09,MERCH-031,COMP-03,Company_C,WL-01,Stripe,PROC-01,purchase,processing,4.25,prepaid,56.73,89.24,ITEM-0014,9
117.98,4433.42,Visa,ATM,0.1,DE,ORD-000437,2024-06-29 20:18:00,MGR-004,Merchant_15,GATE-04,MERCH-015,COMP-07,Company_G,WL-01,PayPal,PROC-03,purchase,processing,11.22,prepaid,150.74,0.0,ITEM-0016,6
216.07,4617.36,UnionPay,Mobile,1.8,IT,ORD-000438,2024-04-02 21:27:00,MGR-004,Merchant_10,GATE-05,MERCH-010,COMP-05,Company_E,WL-04,PayPal,PROC-03,purchase,completed,30.23,debit,123.33,0.0,ITEM-0100,3
41.21,1608.08,Visa,Mobile,1.47,DE,ORD-000439,2024-10-22 13:46:00,MGR-006,Merchant_18,GATE-07,MERCH-018,COMP-03,Company_C,WL-03,PayPal,PROC-04,capture,cancelled,39.28,virtual,115.4,0.0,ITEM-0078,6
33.42,699.72,Visa,Recurring,1.85,NL,ORD-000440,2024-09-09 17:34:00,MGR-017,Merchant_15,GATE-10,MERCH-015,COMP-07,Company_G,WL-02,Stripe,PROC-02,authorization,completed,19.16,debit,57.66,0.0,ITEM-0003,6
135.07,2796.29,Discover,POS,1.85,FR,ORD-000441,2024-03-12 09:29:00,MGR-008,Merchant_10,GATE-01,MERCH-010,COMP-09,Company_I,WL-02,Stripe,PROC-02,capture,completed,2.98,virtual,146.53,86.68,ITEM-0048,1
128.15,3509.99,Visa,Recurring,0.24,NL,ORD-000442,2024-07-06 04:05:00,MGR-005,Merchant_16,GATE-03,MERCH-016,COMP-02,Company_B,WL-04,Adyen,PROC-05,authorization,cancelled,41.87,virtual,458.3,0.0,ITEM-0093,6
79.66,2225.43,Discover,ATM,0.13,CA,ORD-000443,2024-03-29 16:10:00,MGR-009,Merchant_1,GATE-10,MERCH-001,COMP-07,Company_G,WL-05,PayPal,PROC-02,capture,pending,5.56,prepaid,20.03,0.0,ITEM-0012,9
90.99,1894.03,Discover,Mobile,1.51,NL,ORD-000444,2024-10-13 19:53:00,MGR-013,Merchant_5,GATE-03,MERCH-005,COMP-08,Company_H,WL-01,PayPal,PROC-04,refund,failed,20.02,credit,15.91,0.0,ITEM-0014,2
74.89,1819.88,Mastercard,Recurring,0.74,FR,ORD-000445,2024-04-18 19:00:00,MGR-002,Merchant_49,GATE-04,MERCH-049,COMP-05,Company_E,WL-03,Stripe,PROC-05,void,completed,11.98,virtual,44.43,0.0,ITEM-0006,1
75.42,1579.76,Mastercard,Online,0.12,IT,ORD-000446,2024-04-09 10:48:00,MGR-014,Merchant_26,GATE-09,MERCH-026,COMP-06,Company_F,WL-01,Braintree,PROC-02,purchase,processing,17.83,virtual,66.92,0.0,ITEM-0062,10
49.96,4345.37,Mastercard,Recurring,0.41,CA,ORD-000447,2024-04-28 06:51:00,MGR-020,Merchant_44,GATE-09,MERCH-044,COMP-03,Company_C,WL-03,Square,PROC-02,authorization,failed,34.12,prepaid,51.33,0.0,ITEM-0080,7
8.07,209.66,Visa,POS,1.4,ES,ORD-000448,2024-03-19 18:40:00,MGR-018,Merchant_32,GATE-02,MERCH-032,COMP-02,Company_B,WL-04,Stripe,PROC-04,authorization,pending,11.96,prepaid,31.35,0.0,ITEM-0021,2
34.54,1407.79,Visa,Recurring,0.27,BE,ORD-000449,2024-08-30 08:48:00,MGR-002,Merchant_29,GATE-06,MERCH-029,COMP-03,Company_C,WL-03,Square,PROC-04,void,pending,8.96,virtual,163.01,0.0,ITEM-0047,9
203.18,4225.73,UnionPay,Online,0.81,DE,ORD-000450,2024-01-22 19:41:00,MGR-004,Merchant_4,GATE-05,MERCH-004,COMP-04,Company_D,WL-04,Adyen,PROC-05,capture,completed,34.11,debit,320.7,0.0,ITEM-0050,8
80.24,3349.06,Mastercard,ATM,0.99,IT,ORD-000451,2024-04-02 23:06:00,MGR-003,Merchant_26,GATE-06,MERCH-026,COMP-07,Company_G,WL-03,Braintree,PROC-04,refund,cancelled,26.76,credit,411.08,0.0,ITEM-0036,8
3.26,201.03,Discover,POS,0.99,US,ORD-000452,2024-07-13 01:59:00,MGR-007,Merchant_24,GATE-01,MERCH-024,COMP-07,Company_G,WL-04,PayPal,PROC-03,refund,completed,32.01,debit,9.66,0.0,ITEM-0009,5
44.55,2031.29,Discover,Mobile,1.45,ES,ORD-000453,2024-05-12 05:53:00,MGR-006,Merchant_4,GATE-04,MERCH-004,COMP-02,Company_B,WL-03,Square,PROC-04,capture,processing,43.56,debit,159.9,0.0,ITEM-0090,7
67.13,1779.91,Mastercard,Mobile,0.84,IT,ORD-000454,2024-02-09 23:42:00,MGR-001,Merchant_38,GATE-03,MERCH-038,COMP-10,Company_J,WL-04,Adyen,PROC-04,authorization,completed,0.5,virtual,209.07,0.0,ITEM-0034,9
179.01,3614.21,Discover,Recurring,1.89,DE,ORD-000455,2024-10-23 03:02:00,MGR-020,Merchant_14,GATE-07,MERCH-014,COMP-04,Company_D,WL-02,PayPal,PROC-02,refund,processing,42.86,credit,343.87,0.0,ITEM-0048,6
4.16,90.79,UnionPay,ATM,1.05,CA,ORD-000456,2024-08-21 13:26:00,MGR-011,Merchant_23,GATE-02,MERCH-023,COMP-06,Company_F,WL-02,Square,PROC-04,authorization,pending,43.39,debit,9.52,0.0,ITEM-0070,7
83.84,1914.0,Visa,Recurring,1.41,NL,ORD-000457,2024-02-20 02:51:00,MGR-004,Merchant_7,GATE-08,MERCH-007,COMP-02,Company_B,WL-05,Braintree,PROC-01,capture,processing,21.87,credit,81.32,0.0,ITEM-0086,5
78.7,4260.01,Visa,Mobile,1.58,FR,ORD-000458,2024-06-28 14:26:00,MGR-017,Merchant_42,GATE-05,MERCH-042,COMP-07,Company_G,WL-03,PayPal,PROC-03,capture,pending,27.58,credit,73.17,95.06,ITEM-0054,1
1.41,87.5,UnionPay,ATM,0.81,FR,ORD-000459,2024-06-20 05:36:00,MGR-020,Merchant_28,GATE-07,MERCH-028,COMP-04,Company_D,WL-01,Braintree,PROC-04,refund,cancelled,40.84,debit,10.76,0.0,ITEM-0052,6
71.25,2591.21,Mastercard,Mobile,0.29,FR,ORD-000460,2024-07-19 20:58:00,MGR-003,Merchant_17,GATE-02,MERCH-017,COMP-09,Company_I,WL-01,Square,PROC-01,void,pending,40.06,credit,196.0,0.0,ITEM-0080,9
60.54,4603.77,Amex,POS,0.83,CA,ORD-000461,2024-07-02 05:15:00,MGR-008,Merchant_42,GATE-07,MERCH-042,COMP-04,Company_D,WL-03,Stripe,PROC-03,purchase,pending,37.12,credit,90.15,0.0,ITEM-0082,10
62.6,4336.03,Mastercard,ATM,1.86,UK,ORD-000462,2024-04-02 02:04:00,MGR-016,Merchant_32,GATE-01,MERCH-032,COMP-06,Company_F,WL-04,Stripe,PROC-04,purchase,pending,6.13,virtual,92.25,0.0,ITEM-0049,6
88.91,3171.42,UnionPay,Recurring,0.41,CA,ORD-000463,2024-01-17 03:21:00,MGR-001,Merchant_23,GATE-03,MERCH-023,COMP-08,Company_H,WL-05,PayPal,PROC-01,refund,processing,14.94,credit,429.87,0.0,ITEM-0069,1
104.93,2594.79,Amex,Mobile,0.51,BE,ORD-000464,2024-03-11 07:05:00,MGR-007,Merchant_47,GATE-02,MERCH-047,COMP-03,Company_C,WL-03,Braintree,PROC-03,capture,cancelled,18.24,virtual,349.74,0.0,ITEM-0066,7
92.27,4612.52,Discover,ATM,0.48,NL,ORD-000465,2024-10-27 09:10:00,MGR-020,Merchant_14,GATE-05,MERCH-014,COMP-08,Company_H,WL-03,Braintree,PROC-01,void,cancelled,42.3,virtual,496.35,10.29,ITEM-0026,10
81.32,1771.05,Amex,ATM,1.66,US,ORD-000466,2024-07-28 09:38:00,MGR-004,Merchant_42,GATE-03,MERCH-042,COMP-09,Company_I,WL-03,Square,PROC-02,authorization,pending,22.47,credit,236.29,25.31,ITEM-0028,6
76.85,1866.1,UnionPay,Online,0.33,NL,ORD-000467,2024-08-26 18:50:00,MGR-010,Merchant_21,GATE-10,MERCH-021,COMP-04,Company_D,WL-02,Braintree,PROC-02,purchase,processing,15.93,prepaid,3.05,0.0,ITEM-0092,10
200.15,4731.89,Mastercard,Online,1.38,BE,ORD-000468,2024-08-10 10:52:00,MGR-016,Merchant_21,GATE-01,MERCH-021,COMP-04,Company_D,WL-03,Square,PROC-01,purchase,cancelled,28.7,debit,458.71,0.0,ITEM-0077,6
57.59,2959.94,Visa,Recurring,0.14,CA,ORD-000469,2024-01-03 14:18:00,MGR-002,Merchant_9,GATE-06,MERCH-009,COMP-07,Company_G,WL-01,Stripe,PROC-04,purchase,cancelled,0.89,prepaid,347.78,0.0,ITEM-0036,6
98.1,3770.92,Amex,Recurring,1.16,UK,ORD-000470,2024-08-20 15:54:00,MGR-001,Merchant_42,GATE-04,MERCH-042,COMP-02,Company_B,WL-01,Stripe,PROC-02,purchase,failed,15.66,virtual,346.35,0.0,ITEM-0029,3
17.5,449.2,Visa,Mobile,1.64,UK,ORD-000471,2024-01-27 08:56:00,MGR-009,Merchant_3,GATE-06,MERCH-003,COMP-02,Company_B,WL-05,Square,PROC-03,refund,pending,40.81,virtual,36.22,0.0,ITEM-0016,3
25.53,1603.47,Discover,ATM,1.21,ES,ORD-000472,2024-03-03 16:33:00,MGR-011,Merchant_16,GATE-08,MERCH-016,COMP-10,Company_J,WL-02,Stripe,PROC-03,authorization,completed,42.51,prepaid,215.38,0.0,ITEM-0072,4
130.09,3300.81,Mastercard,ATM,0.49,UK,ORD-000473,2024-01-07 21:13:00,MGR-011,Merchant_30,GATE-04,MERCH-030,COMP-07,Company_G,WL-05,Braintree,PROC-05,authorization,failed,3.9,virtual,481.14,0.0,ITEM-0084,3
60.33,4240.56,Visa,Mobile,0.35,NL,ORD-000474,2024-09-19 06:49:00,MGR-006,Merchant_26,GATE-05,MERCH-026,COMP-04,Company_D,WL-05,Stripe,PROC-02,capture,completed,45.83,credit,245.26,0.0,ITEM-0031,1
78.17,4471.55,Mastercard,ATM,0.15,CA,ORD-000475,2024-10-08 02:22:00,MGR-014,Merchant_28,GATE-09,MERCH-028,COMP-04,Company_D,WL-03,Stripe,PROC-04,authorization,failed,33.09,credit,303.6,0.0,ITEM-0007,7
98.54,3662.69,Mastercard,Online,0.66,FR,ORD-000476,2024-09-09 16:27:00,MGR-004,Merchant_7,GATE-01,MERCH-007,COMP-01,Company_A,WL-01,Braintree,PROC-03,refund,completed,20.13,credit,326.37,0.0,ITEM-0036,4
167.65,4414.18,Amex,Recurring,0.87,ES,ORD-000477,2024-09-10 06:10:00,MGR-001,Merchant_14,GATE-02,MERCH-014,COMP-06,Company_F,WL-02,Braintree,PROC-05,capture,failed,19.64,debit,145.59,69.17,ITEM-0022,6
56.84,3410.4,Visa,POS,0.73,US,ORD-000478,2024-08-07 10:01:00,MGR-020,Merchant_12,GATE-06,MERCH-012,COMP-05,Company_E,WL-04,Braintree,PROC-01,capture,pending,22.76,virtual,492.25,0.0,ITEM-0015,1
133.92,4096.44,Discover,ATM,1.98,IT,ORD-000479,2024-03-16 03:06:00,MGR-018,Merchant_20,GATE-05,MERCH-020,COMP-06,Company_F,WL-04,PayPal,PROC-03,capture,completed,41.77,prepaid,322.76,0.0,ITEM-0039,6
182.69,4457.95,Discover,POS,1.73,DE,ORD-000480,2024-09-22 23:40:00,MGR-012,Merchant_2,GATE-08,MERCH-002,COMP-03,Company_C,WL-01,Adyen,PROC-05,capture,failed,45.11,debit,398.37,0.0,ITEM-0096,2
47.1,977.27,Amex,ATM,1.31,AU,ORD-000481,2024-08-18 16:11:00,MGR-014,Merchant_17,GATE-05,MERCH-017,COMP-06,Company_F,WL-03,Adyen,PROC-01,void,processing,48.27,prepaid,128.58,0.0,ITEM-0079,2
61.28,2172.96,Amex,Recurring,1.94,CA,ORD-000482,2024-03-16 14:43:00,MGR-006,Merchant_10,GATE-05,MERCH-010,COMP-09,Company_I,WL-04,PayPal,PROC-01,authorization,completed,39.62,virtual,94.01,49.89,ITEM-0006,4
47.96,1422.26,Amex,Recurring,0.2,CA,ORD-000483,2024-01-01 01:16:00,MGR-005,Merchant_9,GATE-02,MERCH-009,COMP-06,Company_F,WL-03,Adyen,PROC-02,capture,processing,15.29,credit,91.8,0.0,ITEM-0038,4
8.06,170.36,Amex,POS,0.57,AU,ORD-000484,2024-02-20 08:58:00,MGR-014,Merchant_20,GATE-06,MERCH-020,COMP-10,Company_J,WL-05,Adyen,PROC-02,authorization,pending,33.93,virtual,9.87,0.0,ITEM-0071,4
20.3,1512.3,Amex,Recurring,1.18,IT,ORD-000485,2024-08-11 03:08:00,MGR-015,Merchant_34,GATE-06,MERCH-034,COMP-08,Company_H,WL-04,Square,PROC-04,capture,cancelled,31.42,credit,123.82,0.0,ITEM-0072,1
128.49,4787.88,UnionPay,Mobile,1.54,US,ORD-000486,2024-09-19 11:08:00,MGR-013,Merchant_40,GATE-03,MERCH-040,COMP-09,Company_I,WL-04,Stripe,PROC-04,void,cancelled,30.76,credit,217.17,0.0,ITEM-0011,1
67.16,1358.17,UnionPay,Online,0.3,FR,ORD-000487,2024-06-18 01:07:00,MGR-017,Merchant_48,GATE-03,MERCH-048,COMP-10,Company_J,WL-05,Square,PROC-02,refund,pending,29.72,prepaid,167.45,0.0,ITEM-0081,5
170.79,3598.52,Visa,POS,1.63,FR,ORD-000488,2024-03-19 19:56:00,MGR-004,Merchant_8,GATE-08,MERCH-008,COMP-09,Company_I,WL-01,Braintree,PROC-04,capture,completed,31.18,credit,108.33,0.0,ITEM-0039,7
42.08,2423.76,Mastercard,Online,0.55,DE,ORD-000489,2024-08-12 21:39:00,MGR-005,Merchant_8,GATE-04,MERCH-008,COMP-07,Company_G,WL-02,Braintree,PROC-05,refund,cancelled,42.39,virtual,94.63,0.0,ITEM-0038,5
161.58,3341.0,Visa,Mobile,1.04,BE,ORD-000490,2024-02-24 14:26:00,MGR-004,Merchant_28,GATE-10,MERCH-028,COMP-03,Company_C,WL-04,Stripe,PROC-05,authorization,completed,33.38,virtual,196.04,0.0,ITEM-0006,6
138.25,4814.35,Discover,Recurring,1.47,UK,ORD-000491,2024-09-14 06:22:00,MGR-006,Merchant_46,GATE-03,MERCH-046,COMP-09,Company_I,WL-03,Braintree,PROC-03,capture,pending,13.85,prepaid,708.98,0.0,ITEM-0098,5
58.78,4618.15,Amex,POS,1.69,IT,ORD-000492,2024-04-02 18:45:00,MGR-019,Merchant_33,GATE-10,MERCH-033,COMP-09,Company_I,WL-03,Braintree,PROC-05,capture,completed,24.19,credit,666.78,0.0,ITEM-0004,3
42.7,1166.2,Discover,Online,1.05,US,ORD-000493,2024-05-01 03:57:00,MGR-020,Merchant_12,GATE-05,MERCH-012,COMP-07,Company_G,WL-01,Stripe,PROC-01,capture,failed,33.97,credit,56.62,0.0,ITEM-0023,6
15.31,547.23,Mastercard,POS,0.35,NL,ORD-000494,2024-09-08 14:43:00,MGR-017,Merchant_19,GATE-04,MERCH-019,COMP-04,Company_D,WL-01,Braintree,PROC-01,purchase,pending,31.87,credit,45.68,0.0,ITEM-0018,1
47.49,1804.21,Discover,Recurring,1.14,IT,ORD-000495,2024-09-27 15:12:00,MGR-012,Merchant_14,GATE-10,MERCH-014,COMP-10,Company_J,WL-05,Adyen,PROC-01,capture,cancelled,3.6,virtual,50.15,91.1,ITEM-0010,10
16.52,399.94,Discover,Mobile,0.67,UK,ORD-000496,2024-06-18 00:14:00,MGR-006,Merchant_19,GATE-05,MERCH-019,COMP-05,Company_E,WL-01,Braintree,PROC-05,refund,processing,5.9,prepaid,13.83,0.0,ITEM-0052,10
11.09,292.67,Mastercard,Mobile,0.31,US,ORD-000497,2024-01-16 01:21:00,MGR-005,Merchant_27,GATE-04,MERCH-027,COMP-05,Company_E,WL-05,PayPal,PROC-01,refund,cancelled,23.55,credit,40.27,0.0,ITEM-0073,10
142.93,3518.42,Visa,Online,0.17,US,ORD-000498,2024-02-11 17:30:00,MGR-016,Merchant_9,GATE-09,MERCH-009,COMP-05,Company_E,WL-02,PayPal,PROC-04,capture,failed,49.05,debit,501.33,0.0,ITEM-0003,1
5.84,141.51,Discover,POS,0.47,NL,ORD-000499,2024-01-10 17:30:00,MGR-014,Merchant_4,GATE-09,MERCH-004,COMP-07,Company_G,WL-02,Stripe,PROC-04,purchase,processing,30.41,prepaid,8.05,0.0,ITEM-0046,4
80.47,1722.2,Visa,Online,0.55,US,ORD-000500,2024-10-01 18:02:00,MGR-005,Merchant_1,GATE-08,MERCH-001,COMP-04,Company_D,WL-02,PayPal,PROC-01,authorization,failed,4.6,debit,2.6,0.0,ITEM-0038,3
